asin,brand_name,parent_asin,user_id,date,title,text,images,helpful_vote,verified_purchase,doc,cluster,umap_x,umap_y,label,final_label
B009CCRK8C,People Socks,B0C3GBP2C5,AGQBQ2UBKSUFQSAYSSDRGJKJS7UA,2018-07-13 17:06:49.483,This Person likes the People Socks!,"Been cycling through a dozen pairs of these socks for 2 yrs as my primary sock both Winter and Summer. After two yrs I have noticed “1” of the dozen has a hole in a non critical area (darn it!). I wear them usually with large hiking style boots, currently Timberlands... I point that out to say that I always flip the top of my sock down over the top of my boots to hold my laces down, probably you won’t but I want to illustrate that the Top elastic has held up with this practice just fine. I machine wash with Tide Pods, AND machine dry every time with minimal shrinking after 2 yrs. The shrinking just makes it feel like I’m putting on new socks after each wash. Socks provide amazing warmth and comfort in the Winter and make great run around the house socks on cold nights. In summer I can wear them on warm/hot days with minimal discomfort, but even on the hottest days they wick moisture from my feet and keep them feeling and smelling great. I often wear these socks for 2 days straight between washing and have had no problems with smell or durability (occasionally that will be 3 days) so fear not only taking a couple pairs camping and hiking.",[],50,True,"This Person likes the People Socks!. Been cycling through a dozen pairs of these socks for 2 yrs as my primary sock both Winter and Summer. After two yrs I have noticed “1” of the dozen has a hole in a non critical area (darn it!). I wear them usually with large hiking style boots, currently Timberlands... I point that out to say that I always flip the top of my sock down over the top of my boots to hold my laces down, probably you won’t but I want to illustrate that the Top elastic has held up with this practice just fine. I machine wash with Tide Pods, AND machine dry every time with minimal shrinking after 2 yrs. The shrinking just makes it feel like I’m putting on new socks after each wash. Socks provide amazing warmth and comfort in the Winter and make great run around the house socks on cold nights. In summer I can wear them on warm/hot days with minimal discomfort, but even on the hottest days they wick moisture from my feet and keep them feeling and smelling great. I often wear these socks for 2 days straight between washing and have had no problems with smell or durability (occasionally that will be 3 days) so fear not only taking a couple pairs camping and hiking.",44,0.045857877,-1.748488,Comfort & Wearability,Comfort & Wearability
B009Y9QCCS,People Socks,B0C3GBP2C5,AF4UZMT2ZESFJUWC3FUEUT4NDHXA,2016-01-19 15:19:43.000,Good deal on quality socks,"Nice warm socks.  Smooth seams, no high spots to irritate near the toes.  Seem well made.  Good comparative price. Made in USA.",[],0,True,"Good deal on quality socks. Nice warm socks.  Smooth seams, no high spots to irritate near the toes.  Seem well made.  Good comparative price. Made in USA.",51,-1.6173658,-2.6092174,"Socks / Value, Warmth & Wool Quality","Socks / Value, Warmth & Wool Quality"
B00P6SOTEY,People Socks,B0C3GBP2C5,AE2OFDKXTVW4DADGXRLAOYLN4PGA,2016-06-03 05:21:24.000,Great hiking socks,"Very comfortable.  I wear a 13 men's and the Large socks are a perfect fit, snug but not tight.",[],0,True,"Great hiking socks. Very comfortable.  I wear a 13 men's and the Large socks are a perfect fit, snug but not tight.",45,-0.97847766,-1.5414661,Socks / Fit & Comfort,Socks / Fit & Comfort
B079Q7BT3P,Turtle Gloves,B079Q7BT3P,AGK2ISCBYG7X6A6RAIHSLAQNM7YQ,2020-07-30 07:06:41.400,Good for winter jogging,"When it’s cold and you have to wear gloves, it’s so nice to be able to have your fingers available in a second, without having to take your gloves off. And for real finger warmth, it’s important to have mittens so your fingers can be all curled up together. And if your hands get hot, you can easily free it without having to put your gloves away. And this fleece is toasty warm, and stays warm even if a little moist. I get raynaud fingers that get scary yellow numb pretty easily, and I use these gloves for winter jogging in the snow for temps that get down in the teens sometimes.  I like them.",[],4,True,"Good for winter jogging. When it’s cold and you have to wear gloves, it’s so nice to be able to have your fingers available in a second, without having to take your gloves off. And for real finger warmth, it’s important to have mittens so your fingers can be all curled up together. And if your hands get hot, you can easily free it without having to put your gloves away. And this fleece is toasty warm, and stays warm even if a little moist. I get raynaud fingers that get scary yellow numb pretty easily, and I use these gloves for winter jogging in the snow for temps that get down in the teens sometimes.  I like them.",-1,-1.5298673,-0.37616295,Other / Mixed / Noise,Other / Mixed / Noise
B009CCRL6I,People Socks,B0C3GBP2C5,AHVKSTJQFUS65XX7VJIJJMOWPJCQ,2017-11-15 16:06:38.987,Happy feet don't need a seat keep hiking!,These socks are great for the price! Was very impressed with the quality of the sock along with the thickness of the material. Get a pair your feet will thank you and you will be much happier hiking that extra mile.,[],1,True,Happy feet don't need a seat keep hiking!. These socks are great for the price! Was very impressed with the quality of the sock along with the thickness of the material. Get a pair your feet will thank you and you will be much happier hiking that extra mile.,-1,-0.6497728,-1.6752098,Other / Mixed / Noise,Other / Mixed / Noise
B00IJ16E9I,Eastland,B0BL7B166H,AGRRGFI63IDU6YS4DWPWYXRKXT4Q,2019-10-23 01:13:50.584,Cute. Fit true to size,Super cute. Fit true to size for me. Shoes are  comfortable. I definitely recommend.,[],0,True,Cute. Fit true to size. Super cute. Fit true to size for me. Shoes are  comfortable. I definitely recommend.,-1,2.8821955,-0.22066613,Other / Mixed / Noise,Other / Mixed / Noise
B002YQ2UM4,Onex,B002YQ2UWO,AFXPP7BE6NP5MBG7HM7PEX4QWVRA,2013-07-12 12:08:25.000,Love my Onex!,These shoes are extremely comfortable. They can be worn with casual or more dressy clothes. A summer favorite for me.,[],0,True,Love my Onex!. These shoes are extremely comfortable. They can be worn with casual or more dressy clothes. A summer favorite for me.,29,2.5873067,-1.5757817,Shoes / Comfort & Satisfaction,Shoes / Comfort & Satisfaction
B00IJ16C40,Eastland,B0BL7B166H,AEV2HOCI4SH6GK4VOJCGCGZ75KIQ,2018-08-28 18:16:43.602,Five Stars,"Well made comfortable shoe, perfect fit.",[],0,True,"Five Stars. Well made comfortable shoe, perfect fit.",8,3.1138163,-1.1133404,Positive Satisfaction,Positive Satisfaction
B009Y9QCCS,People Socks,B0C3GBP2C5,AE75W34U4ND6BDCO6WW7AJKUU4FA,2017-01-10 01:44:37.000,Five Stars,Perfect inexpensive winter socks.,[],0,True,Five Stars. Perfect inexpensive winter socks.,5,-2.1374342,-2.289238,Socks / Fit & Quality,Socks / Fit & Quality
B079RLYLRY,Allen Edmonds,B07PMN5JZZ,AGILSSWVACLJ3T3VDDQOHF52XBEQ,2018-09-10 05:37:35.488,Excellent shoe tree,Very good quality,[],0,True,Excellent shoe tree. Very good quality,3,2.9452624,3.124176,Shoe Trees / Sizing & Quality,Shoe Trees / Sizing & Quality
B00IJ16FCY,Eastland,B0BL7B166H,AGU5YQI6ZO22PS5HRIZDMRS5CXPA,2019-08-16 20:49:51.977,Comfort from Day One,I love my new saddle shoes.  They were comfortable from the first time wearing them.,[],0,True,Comfort from Day One. I love my new saddle shoes.  They were comfortable from the first time wearing them.,-1,2.9994426,-1.5038406,Other / Mixed / Noise,Other / Mixed / Noise
B00TSPY4AA,Thompson Tee,B07BVBM17Z,AGOHRZLZKP7NTMGEHN5R27UJLQDA,2016-06-12 21:23:17.000,Five Stars,These shirts are amazing for those that get embarrassed by sweaty underarms. I would highly recommend them,[],0,True,Five Stars. These shirts are amazing for those that get embarrassed by sweaty underarms. I would highly recommend them,-1,-0.3895162,4.8888884,Other / Mixed / Noise,Other / Mixed / Noise
B00CM9OS5K,Stetson,B097C51X52,AF7KHAUCRVM4IHDKEBT4RYSERV2A,2019-03-17 02:57:17.998,I like this hat and I cannot lie …,… it's a tad tight but when the wind's high<br />It's gonna stick right to my big fat head<br />which must be bigger than<br />7 7/8<br />:-0,[],1,True,I like this hat and I cannot lie …. … it's a tad tight but when the wind's high<br />It's gonna stick right to my big fat head<br />which must be bigger than<br />7 7/8<br />:-0,1,-1.5056517,1.9376545,Fit & Sizing Issues,Fit & Sizing Issues
B00IJ16FCY,Eastland,B0BL7B166H,AFBTAOYTCOBCC7XY5RALVSVEMURQ,2019-05-28 19:43:50.604,I love the style,Very hard to find right oxford a bit too wide for me but it’ll work. It has too. It’s the last option they offered in my size. If I returned then I wouldn’t get to have any for the price,[],0,True,I love the style. Very hard to find right oxford a bit too wide for me but it’ll work. It has too. It’s the last option they offered in my size. If I returned then I wouldn’t get to have any for the price,-1,5.1996613,-2.6114287,Other / Mixed / Noise,Other / Mixed / Noise
B06XWKSTTG,Reebok,B07T3J1XQT,AFK5OTEUVHLDIYJ7ESSRE25CTQAA,2019-02-06 17:15:50.765,Great fit!,and so hip!,[],0,False,Great fit!. and so hip!,24,0.9491148,1.666694,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B001SI996Y,Rago,B074VYZMXG,AGGITIISR45RZLLDL4O7WLNOKSRA,2021-06-24 16:50:49.251,It fits perfect,I like it cause its comfortable I'm really enjoying it,[],0,True,It fits perfect. I like it cause its comfortable I'm really enjoying it,24,0.54850805,1.3211766,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B011AA5O36,Stetson,B06WVBZG4R,AG2QBONIMKAAX4ANJRCRKYWAT6SA,2022-08-05 18:44:59.984,Nice solid hat,Very pleased,[],0,True,Nice solid hat. Very pleased,1,3.2649693,3.5158775,Fit & Sizing Issues,Fit & Sizing Issues
B009CCRK8C,People Socks,B0C3GBP2C5,AHVRJ36I4RUCAV4MRULT23DJCSAA,2018-06-18 02:48:19.495,"I'm replacing all of my socks with these. Pricey, but good.","Great socks, I decided I am no longer going to buy the cheaper cotton socks, and will switch all of my socks over to wool. So far, 6 months in they wear really well. They breath well, and perform well even when wet. I have found myself wearing them in dress shoes, sneakers, and casual wear since they are so comfy. I really enjoyed them in the winter, however now that it's 92 degrees F outside during summer, they aren't hot like I expected, they really are comfortable in any season so far. I just wish they made a black or really dark color, as this is a really light grey color.",[],1,True,"I'm replacing all of my socks with these. Pricey, but good.. Great socks, I decided I am no longer going to buy the cheaper cotton socks, and will switch all of my socks over to wool. So far, 6 months in they wear really well. They breath well, and perform well even when wet. I have found myself wearing them in dress shoes, sneakers, and casual wear since they are so comfy. I really enjoyed them in the winter, however now that it's 92 degrees F outside during summer, they aren't hot like I expected, they really are comfortable in any season so far. I just wish they made a black or really dark color, as this is a really light grey color.",49,-1.7384806,-2.150798,Miscellaneous / Other,Miscellaneous / Other
B009Y9QCCS,People Socks,B0C3GBP2C5,AE3HLYIS2ALMOBMUNKYIYEDDTEQQ,2017-01-25 03:36:48.000,Great! And a great price will order more soon,Great ! And a great price will order more soon,[],0,True,Great! And a great price will order more soon. Great ! And a great price will order more soon,24,2.6598425,3.204051,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B0197CESXG,Underworks,B09B5SXMZM,AH6BUL2NTYRTQSGLJSYXX57I7EMA,2022-08-09 20:46:50.945,Perfect,I love this product! Works great when you don't want to put on a full slip.,[],3,True,Perfect. I love this product! Works great when you don't want to put on a full slip.,-1,1.545656,-1.2825145,Other / Mixed / Noise,Other / Mixed / Noise
B06ZZCBQNB,Keen,B0035FC8M0,AF4ALUTLWOHWF5FRUA7LFDVZTTFQ,2019-06-14 22:10:57.866,Pair #3!,"This is the third pair I have bought for my husband. They are his favorite shoes to wear when he's not at work and when it's time for new ones, I always ask if he'd like to consider a new option. His answer is always the same: ""Of course not! but maybe a new color would be good."" When this ew pair arrived in the new color.... he was thrilled once again. Each pair has held up well. Even the pair that these replace have additional life in them. They're now at the back garage door where he slips into them when he works in the yard. I know he'd definitely recommend them.",[],0,True,"Pair #3!. This is the third pair I have bought for my husband. They are his favorite shoes to wear when he's not at work and when it's time for new ones, I always ask if he'd like to consider a new option. His answer is always the same: ""Of course not! but maybe a new color would be good."" When this ew pair arrived in the new color.... he was thrilled once again. Each pair has held up well. Even the pair that these replace have additional life in them. They're now at the back garage door where he slips into them when he works in the yard. I know he'd definitely recommend them.",-1,2.7745583,-1.5070066,Other / Mixed / Noise,Other / Mixed / Noise
B07B3SDXYC,New Balance,B093XKL7WZ,AHJIBT4OSXBHT5CLZ3C4I25Q7CCQ,2022-04-17 11:54:25.649,"My favorite shoes, replacing a 4 yr old pair of the same.","Ive been wearing these shoes for many years, and glad they still make them.",[],0,True,"My favorite shoes, replacing a 4 yr old pair of the same.. Ive been wearing these shoes for many years, and glad they still make them.",29,3.1074042,-1.0135103,Shoes / Comfort & Satisfaction,Shoes / Comfort & Satisfaction
B000AP3BJW,Reebok,B07T3J1XQT,AFEYCRA66YPDHVERXRS4TCT7PCJQ,2021-06-02 19:04:50.893,Best shoe ever!,"I've been wearing this shoe for at least 20 years if not more. Love the arch support, the round toe, the softness of the leather, I'm truly a repeat customer of this shoe style ""princess"" can't say enough about its phrases!!",[],0,True,"Best shoe ever!. I've been wearing this shoe for at least 20 years if not more. Love the arch support, the round toe, the softness of the leather, I'm truly a repeat customer of this shoe style ""princess"" can't say enough about its phrases!!",-1,4.015674,-0.8313748,Other / Mixed / Noise,Other / Mixed / Noise
B003DQPBXE,Oakley,B08W5HY5HP,AFKQG2UXMISYQXCYAW76V7TQLOUQ,2016-01-15 19:45:45.000,Five Stars,These are by far the best pair of Oakley's I have bought!,[],0,True,Five Stars. These are by far the best pair of Oakley's I have bought!,-1,2.6734943,5.6366343,Other / Mixed / Noise,Other / Mixed / Noise
B00TSPY1T4,Thompson Tee,B07BVBM17Z,AHS44CL5DL4UGIEYZE7X3M7ZR4JQ,2017-05-25 21:57:26.000,Great product,Works as advertised,[],0,True,Great product. Works as advertised,24,2.272978,3.4852107,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B003DQPBXE,Oakley,B08W5HY5HP,AGI36JDDQTFTVGH5JN6POL5GVODA,2019-06-30 20:58:31.120,Great quality and fit.,Great quality and fit!,[],0,True,Great quality and fit.. Great quality and fit!,24,1.6789776,1.8572187,Positive / Satisfaction / Quality,Positive / Satisfaction / Quality
B0017SO7N0,Carhartt,B0C1CW6ZCJ,AFC5XHSUOOZHPTUYS77UJOBK7FBQ,2021-03-21 01:24:36.341,Great shirt,Order a size down. I'm xl in Hanes or fruit of the loom but large with this brand. Excellent shirt.,[],0,True,Great shirt. Order a size down. I'm xl in Hanes or fruit of the loom but large with this brand. Excellent shirt.,7,0.77672076,3.930695,Clothing / Fit & Quality,Clothing / Fit & Quality
B01KL2HTUA,Finex,B0BLT6T5DY,AFRHQAIJ4MD7HLT7TLBD4WR2Z3JA,2018-10-02 05:47:54.644,Nice!,These are very nice quality. Nice size. They do have a tag on the back to write your information. I bought the Pokémon ones.,[],0,True,Nice!. These are very nice quality. Nice size. They do have a tag on the back to write your information. I bought the Pokémon ones.,25,-0.03505934,2.1454003,Quality & Durability,Quality & Durability
B01D1CBFJS,Finex,B0BLT6T5DY,AFR3E2SRQLC4BOXU4V4YFXNYWVXA,2022-03-29 15:39:58.260,So cute,"Bought these for our luggage, but my husband loves them so much, he doesn't want to use them because he's afraid they'll be stolen!",[],0,True,"So cute. Bought these for our luggage, but my husband loves them so much, he doesn't want to use them because he's afraid they'll be stolen!",25,-0.19489066,2.1348042,Quality & Durability,Quality & Durability
B009Y9QCCS,People Socks,B0C3GBP2C5,AFOTUZNLTNWSKHFVCENGKIOH55LA,2016-01-28 00:35:43.000,"Very thick, warm socks","These are very thick socks! I purchased these for my husband to use for boots when hunting and also for cold nights when he complains about being cold. He loved them.<br /><br />I even tried them out for a night when it was chilly. Of course they were too big for my feet (woman's size 7.5), but they did keep my feet warm and worked great on my cold tile floor keeping my feet cozy.<br /><br />Keep in mind these are very thick so you need to wear shoes that would allow for the extra bulk. Also, wash in cold water and allow to air dry. If you put these in the dryer they will shrink. They do dry very fast though.<br /><br />This was a great purchase and bargain for 4 pairs of socks of such great quality. I would definitely recommend these for wearing with boots, lounging around or sleeping on cold nights.",[],1,True,"Very thick, warm socks. These are very thick socks! I purchased these for my husband to use for boots when hunting and also for cold nights when he complains about being cold. He loved them.<br /><br />I even tried them out for a night when it was chilly. Of course they were too big for my feet (woman's size 7.5), but they did keep my feet warm and worked great on my cold tile floor keeping my feet cozy.<br /><br />Keep in mind these are very thick so you need to wear shoes that would allow for the extra bulk. Also, wash in cold water and allow to air dry. If you put these in the dryer they will shrink. They do dry very fast though.<br /><br />This was a great purchase and bargain for 4 pairs of socks of such great quality. I would definitely recommend these for wearing with boots, lounging around or sleeping on cold nights.",-1,-1.4347415,-1.7203693,Other / Mixed / Noise,Other / Mixed / Noise
